color1,color2,color3,class
#312a20,#72694e,#a6adab,guacamole
#d7d6bf,#5b5c0c,#8d8d20,guacamole
#b9a995,#494224,#7a776c,guacamole
#cdbc33,#28261d,#9c9f9c,guacamole
#201813,#c0ab89,#6a6144,guacamole
#ad5419,#3e1c0e,#f1d4ab,guacamole
#1c2d12,#a5cd63,#6e953b,guacamole
#8f590c,#2e1f15,#e7ea18,guacamole
#bca190,#2c2106,#7e481c,guacamole
#504136,#e2aa44,#1c120c,guacamole
#cd9844,#483624,#c8b8c8,guacamole
#0e0d06,#697a5c,#b5d0a3,guacamole
#b8b68a,#d28c50,#82612b,guacamole
#81a414,#2f320b,#d3e7b6,guacamole
#edcb6c,#7a4911,#cc8c1e,guacamole
#7f8127,#c0cb5e,#2f2f14,guacamole
#d6dcb2,#5e4d17,#a9a550,guacamole
#baaaaf,#1b1815,#895637,guacamole
#75776c,#472e17,#bab5a2,guacamole
#d6790b,#605d0a,#90921a,guacamole
#362c2f,#917856,#d7cbc9,guacamole
#584819,#85743b,#232408,guacamole
#869839,#242c15,#e4e9ae,guacamole
#d2ddb2,#3b2332,#958252,guacamole
#341c08,#f2ce91,#a07525,guacamole
#ab988e,#483125,#86624a,guacamole
#977667,#d9dfd3,#372e2b,guacamole
#8d8f9e,#464534,#d8d7d3,guacamole
#efede0,#614030,#b99d7e,guacamole
#dce3d4,#402609,#c1aa43,guacamole
#937e63,#4f2c26,#b8bfcc,guacamole
#a57319,#cac398,#302f12,guacamole
#6b5b41,#181223,#b0b592,guacamole
#241e11,#d6b681,#9a5e36,guacamole
#777f49,#d8e9b8,#443c1d,guacamole
#ad5838,#be9aae,#602b10,guacamole
#87815a,#bfcbd8,#29302e,guacamole
#d7dedf,#565129,#a1a296,guacamole
#8f8365,#b3cfcf,#3f2a1b,guacamole
#7d6c67,#33293d,#9faabe,guacamole
#421f23,#eee5e7,#c72930,guacamole
#abaa9e,#d8a628,#644c18,guacamole
#252c12,#9cb520,#d8ea89,guacamole
#e2c786,#362508,#8c5d25,guacamole
#7d5934,#a2956c,#482e16,guacamole
#99571f,#1c1008,#56310d,guacamole
#6f5212,#181b19,#868a64,guacamole
#c8892f,#4a3519,#c8d9d5,guacamole
#37364d,#8f7f7b,#c6c6e1,guacamole
#2d2211,#dfba57,#7d5f1e,guacamole
#141212,#d5ded2,#6f7633,guacamole
#79814a,#353520,#b9cc51,guacamole
#ddc6d8,#6b5a2f,#c09c36,guacamole
#483c23,#c8c7b6,#a1944b,guacamole
#291f2d,#e9eae8,#9e8060,guacamole
#452620,#e7b648,#9b6338,guacamole
#c5d4e1,#3f2e1e,#8e7e7c,guacamole
#61141b,#d96cdb,#9b3345,guacamole
#6a6c20,#c0b093,#939143,guacamole
#3c2c0c,#967615,#ecd255,guacamole
#9e2b16,#dac19c,#310604,guacamole
#191b0e,#a1a12d,#d3dbb0,guacamole
#362415,#6e543b,#9f9282,guacamole
#331b04,#c0bfb4,#6e6a3d,guacamole
#627326,#191a0e,#97a787,guacamole
#edebd1,#423a03,#c7ae24,guacamole
#313720,#c0ca84,#7c8643,guacamole
#282013,#a98050,#dfccaf,guacamole
#3f1a09,#b4a38e,#906423,guacamole
#a28d2c,#50410c,#d3c073,guacamole
#1e1c10,#e3d16c,#756d3b,guacamole
#827952,#352614,#d3c9a7,guacamole
#7f907c,#b9d2cb,#131718,guacamole
#422516,#e36c38,#f2eae2,guacamole
#b9bbb2,#3a2613,#8a7137,guacamole
#a59835,#2a2618,#cee1ae,guacamole
#bc945b,#443f30,#d9d9c4,guacamole
#676e37,#252910,#989b63,guacamole
#a58f6f,#1c1e1b,#cad1cf,guacamole
#332f24,#b4bb89,#747755,guacamole
#e1c6d6,#45466a,#af796c,guacamole
#d6a662,#945822,#3a2009,guacamole
#c4c9be,#191e11,#82762b,guacamole
#809b5e,#2b6d21,#6a4a2e,guacamole
#d7dac7,#2b2d1c,#939d5a,guacamole
#32192b,#f6efd8,#867a6d,guacamole
#a86b52,#3f2e25,#e0b989,guacamole
#b7ab49,#481508,#e7eae6,guacamole
#cbc4bf,#545222,#928c57,guacamole
#7f8149,#2b2b1b,#d4d68e,guacamole
#927860,#c0c3c2,#743b0e,guacamole
#a55d29,#e3d3d2,#461506,gyoza
#101005,#bdbc8f,#644817,gyoza
#633208,#ebebd2,#a67322,gyoza
#bbe6e7,#423c23,#7a987a,gyoza
#271914,#bab8b3,#745b49,gyoza
#846640,#4b2e16,#b6ab9a,gyoza
#8a6f44,#1c120b,#e0d3c3,gyoza
#df5226,#fad3b7,#500f12,gyoza
#7e772f,#d3c889,#2b2a10,gyoza
#604f3a,#a7a9a2,#21190e,gyoza
#623833,#e4d6bf,#be702f,gyoza
#f4f5f3,#86614a,#191312,gyoza
#b2801a,#efe39a,#8a1304,gyoza
#977b51,#ddb570,#424841,gyoza
#452005,#bdb17b,#977012,gyoza
#a88231,#3a3628,#cbbc96,gyoza
#d8c8b2,#312c1f,#87664c,gyoza
#d1c1b1,#17150c,#857d6f,gyoza
#704a0b,#ba8c1c,#e6cf49,gyoza
#400f05,#f08707,#a74309,gyoza
#eeeae3,#292521,#9e8369,gyoza
#826751,#3f2a1b,#a8b0b2,gyoza
#ad997a,#171310,#805938,gyoza
#7f662a,#948c84,#292108,gyoza
#c2c3b7,#1c292b,#757465,gyoza
#ebece6,#533955,#c19870,gyoza
#43100d,#b5afd5,#a86e57,gyoza
#6f3712,#f7f4e2,#bd7f2d,gyoza
#2e1f1c,#d5c8a6,#b87d3e,gyoza
#110e10,#ab792e,#d6c38c,gyoza
#6b4f34,#1c0d0d,#492619,gyoza
#6d6448,#151109,#a69a7e,gyoza
#531d0a,#e3b57d,#b8661a,gyoza
#8b7c5e,#422b1e,#b7c3ce,gyoza
#9ca096,#6c533b,#231c14,gyoza
#ece6c1,#c88d43,#56462d,gyoza
#f4c65e,#27110f,#cd1916,gyoza
#2f1207,#cecec6,#a46719,gyoza
#ce966a,#241514,#8c5637,gyoza
#64210b,#d78642,#170704,gyoza
#532f20,#99724f,#b9ae94,gyoza
#bcbdcf,#201411,#8d786e,gyoza
#e6ef0d,#704d03,#a08804,gyoza
#c1a6f1,#5c1a30,#a95985,gyoza
#3e230e,#827453,#b6b9b6,gyoza
#2b1b13,#9d8669,#e2d8cd,gyoza
#212213,#5f6330,#9daf92,gyoza
#865b26,#2f220b,#bab289,gyoza
#d7770d,#5f2405,#eccf76,gyoza
#a6a59c,#44351e,#867157,gyoza
#461411,#dbd3c1,#aa9b6d,gyoza
#9b8161,#49362d,#cdcdc7,gyoza
#8fa352,#090904,#eaeac0,gyoza
#7d8285,#211b19,#b7c8d5,gyoza
#c5ae93,#a6874f,#886021,gyoza
#907f62,#bfbba7,#3e2a24,gyoza
#9f7147,#dfb68a,#38140d,gyoza
#4e382a,#cabfaa,#99784f,gyoza
#cbcad1,#825627,#8e8378,gyoza
#915a4a,#c8c2d8,#30110e,gyoza
#623014,#c9b6a1,#906c44,gyoza
#6e7364,#f1e5b5,#262828,gyoza
#56493e,#adbaba,#888073,gyoza
#b9b2a6,#8d7455,#12100b,gyoza
#6e361a,#d5c4b3,#967d6c,gyoza
#a59c85,#383612,#8a703d,gyoza
#3c2d2b,#cfc3b2,#8d7762,gyoza
#2c100b,#a05d39,#e2b691,gyoza
#a8836d,#e4e4e4,#59312d,gyoza
#302926,#d9d3c9,#9a8a67,gyoza
#82755f,#1f1106,#c0bab5,gyoza
#94714a,#e6d8c7,#4b1e0a,gyoza
#645f5a,#34302a,#a4a7ae,gyoza
#ddceaa,#a26f57,#27051d,gyoza
#5a351a,#d3d2cb,#93784c,gyoza
#211817,#d9ab4d,#955b24,gyoza
#b87016,#f0c775,#7c3308,gyoza
#98513b,#e9d9c4,#23130f,gyoza
#b98739,#322911,#dad4bd,gyoza
#866956,#c0b5b5,#1b1317,gyoza
#e1edcc,#875029,#d7c679,gyoza
#d7b797,#29230c,#a87532,gyoza
#882b10,#cecdc9,#cf813b,gyoza
#da987a,#b04a22,#f5e7eb,gyoza
#b6bca4,#33170e,#df902b,gyoza
#6f5d36,#ccd5da,#979074,gyoza
#8a8f64,#bcc3c4,#403128,gyoza
#27130c,#935d1f,#c3a461,gyoza
#d8a72f,#4b2f22,#e1d8c3,gyoza
#2e3517,#767334,#a5b57e,gyoza
#583711,#a59c94,#896d3b,gyoza
#38212d,#cdccca,#bf894e,gyoza
#9b6631,#d1af86,#18100a,gyoza
#592d29,#979d9b,#777063,gyoza
#957854,#3d2817,#b0c1bf,gyoza
#341b09,#d9ddcb,#a4842f,gyoza
#aa6c3b,#0f070e,#cfb499,gyoza
#865f48,#310808,#a9a7a3,gyoza
#433c3f,#717275,#c2c2b9,gyoza
#e0e1d1,#bf9532,#41220d,gyoza
#b29663,#3b2728,#955b3a,gyoza
#a08366,#b3c3c3,#603b24,gyoza
#eddfcd,#391e14,#ae682e,gyoza
#e0eadc,#372312,#826a45,gyoza
#99a4a5,#7c7366,#1a1314,gyoza
#9c8137,#c1c2b0,#59410e,gyoza
#433a37,#d87b20,#adb2a0,gyoza
#9e743e,#e9ccac,#533411,gyoza
#eeedeb,#c0bb71,#6f5b32,gyoza
#b29c74,#725626,#997f48,gyoza
#d39624,#97550f,#33200d,gyoza
#77797a,#d1cabb,#2a202f,gyoza
#f6f1ec,#7d2f0e,#dcae6e,gyoza
#b3824c,#e1c19e,#7a4720,gyoza
#e7bf89,#af7b39,#4d2a15,gyoza
#e4a548,#954115,#f6e5c7,gyoza
#674d12,#bcbfa9,#907e49,gyoza
#ae693c,#0a090d,#d8c29d,gyoza
#c9b7ab,#533416,#956837,gyoza
#a3763c,#442814,#cdc3a9,gyoza
#a67865,#f3ebdb,#29202f,gyoza
#8c7e4a,#492d0e,#c9c7ab,gyoza
#9d8d6a,#20190e,#cfcabe,gyoza
#ac935d,#8a5021,#47310f,gyoza
#a57609,#322712,#e3c620,gyoza
#7f5e41,#c6c8c2,#1b100a,gyoza
#a8b7c2,#0e0e0c,#7f5f45,gyoza
#31180b,#dacbbc,#9f713c,gyoza
#473c3f,#887c6f,#cbcbc8,gyoza
#2f7cdd,#855139,#d6bdb1,gyoza
#d28e12,#0d1105,#faf9c2,gyoza
#e0d9ce,#633c1c,#a1834d,gyoza
#41281c,#947e75,#6a5141,gyoza
#af7d45,#d2c0a5,#5c4a21,gyoza
#c78840,#f4e6cb,#56260d,gyoza
#575242,#b8b8ab,#221e14,gyoza
#966725,#dfd5b6,#c49b44,gyoza
#a9772d,#130902,#6d4211,gyoza
#38322a,#9f9f9a,#7c7367,gyoza
#bec1bd,#180a09,#866941,gyoza
#b8b1b1,#7d6e5d,#34241d,gyoza
#68796d,#b9b6b7,#2f321e,gyoza
#1a1508,#b09a8a,#6f5137,gyoza
#e0c5ab,#251410,#b0784e,gyoza
#c3ced3,#916442,#c49e6f,gyoza
#c9c7b7,#967d6b,#403038,gyoza
#7e6547,#ccc2c0,#a68f71,gyoza
#b47922,#464346,#ceb584,gyoza
#80683e,#623e1c,#a8976e,gyoza
#c98d50,#4f2f1f,#f8e7ca,gyoza
#eef0c6,#464825,#9d9b5d,gyoza
#998d13,#d5e48f,#493b09,gyoza
#d87413,#721d08,#f4c987,gyoza
#472b1d,#d3bc9d,#ae7440,gyoza
#bc844b,#513e37,#e0d0b2,gyoza
#19120e,#b9a68d,#82542b,gyoza
#281b09,#e2dbab,#af9657,gyoza
#865a38,#b89679,#421713,gyoza
#85794f,#2e291d,#b8d0d3,gyoza
#a69e7e,#494c43,#867e60,gyoza
#a17858,#d4c2bb,#60352a,gyoza
#b07b42,#e8c8a5,#5c2b13,gyoza
#d4d0a0,#2c2523,#ae893e,gyoza
#b39a89,#682f11,#895a32,gyoza
#8b7035,#b6af93,#3b3223,gyoza
#b5b9bc,#59473d,#8d8882,gyoza
#c0bdbf,#714f23,#948268,gyoza
#c38033,#272523,#ecd79e,gyoza
#bc9f7a,#6d3e17,#a37535,gyoza
#d3b596,#3f291f,#bb6f38,gyoza
#ccd7b9,#2d321a,#878c64,gyoza
#cfaf93,#f0e2cf,#78693c,gyoza
#6c2e26,#e0bbb1,#a66654,gyoza
#d0d1dc,#2e1f1c,#987d66,gyoza
#a0784d,#ebe2e1,#352314,gyoza
#ce9242,#eedbb2,#612c0f,gyoza
#8d6a4c,#331d15,#e2d1bf,gyoza
#9e7d4f,#f0ebe3,#120c0c,gyoza
#c58d5a,#704025,#f3ded3,gyoza
#ddccae,#885327,#bc9761,gyoza
#c4b099,#e0dfdc,#845d53,gyoza
#80736b,#56422f,#a49ea1,gyoza
#a8825d,#30130f,#e1d2c1,gyoza
#936233,#372d29,#c8c6b7,gyoza
#cbb3cc,#23110e,#a45d3d,gyoza
#9e6341,#191110,#d5baa4,gyoza
#c7c6b8,#39200e,#836844,gyoza
#7c6744,#391f13,#c3cdbe,gyoza
#e5d3bf,#b1885e,#693618,gyoza
#a3684b,#f1e7e2,#3b1b14,gyoza
#261e13,#ebc058,#89692f,gyoza
#2f1d16,#c0a68b,#956847,gyoza
#2c2427,#a68462,#ebebed,gyoza
#dea56c,#532a16,#a86f3c,gyoza
#6c3e23,#9d7d5b,#d2c9c0,gyoza
#56463d,#dddcd6,#97826a,gyoza
#bd8952,#d7cfc1,#383334,gyoza
#816854,#1a191d,#e7e3df,gyoza
#a88644,#312320,#c3c2b6,gyoza
#9ca6a6,#121209,#817f6b,gyoza
#2e2323,#897775,#eaebe8,gyoza
#b3a27e,#1f110e,#6f3d2e,gyoza
#cea664,#8f5825,#211304,gyoza
#6f5f47,#3e3324,#959188,gyoza
#d0b95b,#0d0a06,#726329,gyoza
#7d2819,#c86e3a,#f2bea4,gyoza
#2a1e23,#e6e4d5,#b58a4f,gyoza
#966b4a,#231a18,#d7b694,gyoza
#c68635,#6b3514,#e6e5d0,gyoza
#161205,#ab8a3b,#674615,gyoza
#c9c8cc,#3b343d,#a57254,gyoza
#a18264,#6e5637,#c2c2bb,gyoza
#ad863e,#dce6da,#28160a,gyoza
#866853,#aba192,#d5d9da,gyoza
#191522,#c7a6b2,#5c4f5b,gyoza
#a86230,#28140c,#ebc487,gyoza
#bb8146,#a01e20,#e7c39e,gyoza
#2d2325,#e5cdb3,#bb8552,gyoza
#a97646,#472f1b,#f2e8d0,gyoza
#554b0d,#b88345,#eac99b,gyoza
#915c33,#301a0b,#9c9d92,gyoza
#12111e,#b8aebd,#7e615c,gyoza
#95948c,#785839,#cedbe5,gyoza
#663f13,#dad3a6,#a78542,gyoza
#888542,#bdd39d,#232916,gyoza
#2f150d,#9a673a,#cbba9e,gyoza
#dcdbcd,#3b2310,#8d7b53,gyoza
#151a1b,#b27c3e,#e0cc9e,gyoza
#885429,#b78f6d,#49150c,gyoza
#432d25,#e6e9d8,#a8865b,gyoza
#d0d3cb,#3f1d17,#b87a2f,gyoza
#e9b585,#4c291c,#be674d,gyoza
#886967,#e0cea8,#341a32,gyoza
#796347,#9ba7a8,#3c2c1b,gyoza
#e0d2ba,#9d723e,#c9a865,gyoza
#b17971,#f5d6ba,#142152,gyoza
#6a4d22,#bfc3cd,#887d6a,gyoza
#ad825c,#e1cdb4,#64311a,gyoza
#866a72,#3f3648,#d9ced5,gyoza
#a97c4e,#4a2214,#f1dfbd,gyoza
#f7ca94,#4a1307,#c96736,gyoza
#7e6d36,#ad9e7e,#403712,gyoza
#120f06,#7b643a,#b39b69,gyoza
#8b6f3d,#c8af81,#0e0a08,gyoza
#c9cad3,#89663d,#b8a277,gyoza
#a96a2c,#dcad7a,#69370e,gyoza
#b39d6c,#461f05,#805c2a,gyoza
#916532,#cac3bc,#362a12,gyoza
#f3e9e2,#cca04f,#8c5817,gyoza
#e3efeb,#433422,#a09066,gyoza
#e8c9ae,#5a2e2d,#a57b66,gyoza
#6c4d1d,#aa945c,#251b0e,gyoza
#2c180e,#838073,#64472e,gyoza
#8f806d,#2b2620,#d6d2be,gyoza
#beb5c5,#361c19,#78504b,gyoza
#978174,#c6c1d2,#3f4939,gyoza
#856d52,#442c1a,#cacfcd,gyoza
#271517,#b7bab8,#7a5636,gyoza
#563315,#cdc8c4,#7f6c54,gyoza
#9c7451,#341e1a,#e8d5b5,gyoza
#867e58,#444125,#b5ae8e,gyoza
#44a1bc,#d9a762,#5d4e2d,gyoza
#906337,#2e1d10,#ccb891,gyoza
#e0bf95,#150d0d,#9e6039,gyoza
#231d1a,#d8d3c8,#975c39,gyoza
#c6c3e6,#7b4133,#af7456,gyoza
#697349,#a7b698,#1d1d15,gyoza
#837055,#2e2a2b,#b4b4b0,gyoza
#180804,#995319,#ddbb79,gyoza
#e4d7ca,#7d4e26,#b48e57,gyoza
#978955,#d2dadc,#7b5518,gyoza
#887f72,#c8d5d5,#563929,gyoza
#5c4e1f,#c7bc4a,#f6f9ee,gyoza
#191e26,#e6d5b9,#9b8163,gyoza
#7e6123,#e2e38f,#b9a343,gyoza
#13110d,#834d2c,#c0976b,gyoza
#b28652,#784528,#d5bd90,gyoza
#97743d,#e2d1b5,#3c2413,gyoza
#b97838,#653b1c,#f4c078,gyoza
#2d2f2c,#e1d297,#726d65,gyoza
#8b683f,#c4b38a,#372b26,gyoza
#af8444,#c9c7aa,#4f270f,gyoza
#bf7944,#daae8a,#5c331b,gyoza
#532813,#b76a31,#e6b481,gyoza
#d6b18e,#3d2115,#a37251,gyoza
#944637,#d5c19f,#3f232c,gyoza
#291d15,#e1ce8e,#a8622a,gyoza
#868674,#b3ac9d,#645c44,gyoza
#713806,#dfb854,#bb821d,gyoza
#211913,#cfd4db,#8f754a,gyoza
#7d530b,#d1b99b,#9e7b37,gyoza
#3d2519,#efe9de,#c99b5f,gyoza
#78685e,#36271d,#a7b1c3,gyoza
#9b764f,#c6b58e,#553a2d,gyoza
#715744,#392117,#a7a29a,gyoza
#291e1b,#bd9c74,#795d4b,gyoza
#1b1818,#9f7456,#ddd5ca,gyoza
#deddbb,#403728,#a7844a,gyoza
#c39f5d,#d8c7aa,#a3702d,gyoza
#887558,#b5b5b8,#48351d,gyoza
#493416,#7e5727,#af8849,gyoza
#97744f,#43342a,#b6bfb6,gyoza
#1c0f0d,#c2afa1,#734838,gyoza
#a6772c,#3b1a06,#e9dfa0,gyoza
#9e8669,#e2dcd2,#624b32,gyoza
#5a4e3b,#9db7c8,#7a796d,gyoza
#9c6131,#381812,#c2c5c3,gyoza
#b8ae99,#34302a,#826347,gyoza
#85737c,#c6cada,#221920,gyoza
#805fe7,#240f26,#945c75,gyoza
#bc9b6c,#774d29,#c7c4c1,gyoza
#a59176,#68482f,#d4cbc0,gyoza
#582a18,#eee7dc,#ac865d,gyoza
#9c7513,#e5d57d,#090503,gyoza
#a5727a,#5c233a,#d7d4cc,gyoza
#5d341d,#baa694,#886340,gyoza
#ddc2a0,#47180e,#c55f2c,gyoza
#703819,#eae7d2,#a68359,gyoza
#967862,#e7d7b8,#643927,gyoza
#533928,#c9c2a9,#c48c2e,gyoza
#a08354,#dbc8a0,#503b28,gyoza
#8b4b3f,#d2b68f,#1c0913,gyoza
#b47375,#5e2b26,#edc7d7,gyoza
#443f35,#a39166,#dae5dc,gyoza
#d1af98,#401e0e,#935036,gyoza
#40073d,#e8d8b1,#b77448,gyoza
#5e4e43,#f1f3f0,#bda474,gyoza
#39291f,#847b6d,#bfd1db,gyoza
#312943,#ceb89a,#826a66,gyoza
#c2cdbc,#262423,#9e7c43,gyoza
#ddccbf,#6b321e,#b27a59,gyoza
#c69a3c,#ded8b9,#492915,gyoza
#bbc290,#ada475,#998568,gyoza
#1c100d,#ebc093,#b47639,gyoza
#937d67,#28211f,#d2c0a3,gyoza
#1a130b,#cdc191,#907441,gyoza
#ce9a23,#f5ebb4,#8e520c,gyoza
#2c1009,#e1c5b2,#bc5a28,gyoza
#3d1b13,#f4d78c,#ba6b30,gyoza
#362817,#d6c892,#866a3a,gyoza
#b27126,#eebb6c,#833d10,gyoza
#221c14,#97816a,#635140,gyoza
#b3a88e,#1b140c,#765b37,gyoza
#442710,#e4e4d6,#997341,gyoza
#793e04,#cd981d,#f1d87f,gyoza
#a08a6b,#8a552a,#d2dce0,gyoza
#4e1910,#e9ebeb,#9e826d,gyoza
#222221,#bcb7a5,#937437,gyoza
#a88c57,#231d1f,#d8dddc,gyoza
#271b13,#a7adac,#8b6f4d,gyoza
#1d1710,#866037,#b6a793,gyoza
#712720,#bd7a42,#cbbba7,gyoza
#b7bbaa,#0b0803,#653f23,gyoza
#d8c5b4,#9f7a57,#4b2f22,gyoza
#a15f15,#c9a456,#341e0d,gyoza
#b997c7,#934139,#181431,gyoza
#f2f4de,#21221e,#8e914a,gyoza
#e7c697,#ca9a54,#97672b,gyoza
#4f3020,#c37716,#dfc497,gyoza
#381a32,#d4d3b5,#897065,gyoza
#8d561e,#cc9850,#e6c598,gyoza
#d2c6b6,#7f5113,#c5985a,gyoza
#d2d6bf,#241919,#ae6c32,gyoza
#bbbab7,#5e4938,#9d8865,gyoza
#ece1c5,#3e3629,#cea776,gyoza
#8b855d,#312a15,#b2b5aa,gyoza
#c2c0be,#211f17,#9e856f,gyoza
#d3c696,#312b29,#b2782f,gyoza
#d7c1dd,#1c161d,#aa7766,gyoza
#a96f30,#772009,#d6a263,gyoza
#bfa289,#1a160a,#8a6740,gyoza
#ac7c53,#311c10,#cdc4be,gyoza
#cdb59f,#986c41,#372010,gyoza
#7f7e76,#9dbdd1,#614f3a,gyoza
#fdebb4,#9a561a,#d49942,gyoza
#bbc0ba,#826a36,#eefcef,gyoza
#625d3e,#191714,#b5b679,gyoza
#f9edde,#71441c,#a87f53,gyoza
#f0d2a2,#291d10,#b7803b,gyoza
#66421a,#989083,#24140b,gyoza
#9f6e33,#2d1c14,#e5d7a3,gyoza
#130b10,#83573c,#54321e,gyoza
#af9273,#582410,#916331,gyoza
#ebe4dc,#614733,#aa896c,gyoza
#100c0b,#e4d5c2,#927957,gyoza
#8e4823,#e5b98e,#c08350,gyoza
#cc8624,#2f3842,#c7c29a,gyoza
#8e715e,#191a20,#cec6bd,gyoza
#c6cac2,#36332a,#7a8882,gyoza
#af7b55,#301c14,#f1d0ad,gyoza
#9a9fa0,#64433d,#39211d,gyoza
#f8dcb4,#632106,#c26d14,gyoza
#ece1c1,#c89c79,#57495e,gyoza
#e9d3ba,#2a1410,#895c3a,gyoza
#866f55,#241d18,#ab9780,gyoza
#938a74,#d4d2ce,#1c0f0b,gyoza
#dfdad4,#3b2b26,#987860,gyoza
#5a3a28,#b5967c,#d8d7da,gyoza
#47190e,#ecdbbd,#de8121,gyoza
#8f8776,#6e4d35,#b5c9e2,gyoza
#512c14,#e7bf8f,#c18551,gyoza
#a07d52,#110704,#baa997,gyoza
#b5865e,#c7b6a7,#7f4028,gyoza
#0f0a0d,#a18e64,#554129,gyoza
#140705,#cd8c59,#894c26,gyoza
#42201d,#bd9a85,#973e2f,gyoza
#3d321e,#16150f,#785a33,gyoza
#e2d5c3,#bb5c20,#281a1d,gyoza
#4e2b04,#875f16,#a4894b,gyoza
#9f5013,#e0ad3c,#45240d,gyoza
#4d1e14,#e0dad4,#9e6d47,gyoza
#b66c2f,#e9c696,#3b1f09,gyoza
#b2a15d,#e1ded7,#646220,gyoza
#2d3c5c,#ead9b2,#996f77,gyoza
#b1a69c,#0b0704,#86613f,gyoza
#353c2f,#a8bdbb,#9d5028,gyoza
#67320e,#c68617,#e0d081,gyoza
#8e4812,#e4cf57,#281a26,gyoza
#191c1c,#e0da8d,#8b8352,gyoza
#b17334,#ebcca1,#341707,gyoza
#503a26,#eee1bf,#cf9c37,gyoza
#9c7f54,#e0dfcf,#402e15,gyoza
#d3c7bd,#a7744d,#632e19,gyoza
#b2b7b4,#674b2e,#8d806c,gyoza
#2a211d,#d2c5b8,#996e4a,gyoza
#cab59c,#7f4614,#ba863c,gyoza
#6b2f13,#e5cbb1,#af7a4d,gyoza
#ad8853,#cfccca,#3b3816,gyoza
#999065,#d1d7d9,#5e5338,gyoza
#161113,#aaa9a3,#726652,gyoza
#bf935b,#885120,#efdec9,gyoza
#8c723b,#b8a887,#4c3d15,gyoza
#cd7d37,#5a1809,#eecd9a,gyoza
#311a07,#99a5ae,#635e50,gyoza
#1d1615,#906446,#dad2c6,gyoza
#2d1912,#cf9d7b,#9a5a35,gyoza
#b6984c,#c7c7be,#302e1c,gyoza
#131113,#e2d5c6,#95795d,gyoza
#b77d46,#e8b78e,#713a21,gyoza
#2d1c1c,#c2a282,#835f40,gyoza
#e5b983,#130707,#aa4e23,gyoza
#cdb87f,#a9600f,#461908,gyoza
#280f0a,#cdd5cf,#75693e,gyoza
#1b0f10,#b4926c,#513229,gyoza
#1d140e,#703517,#d26727,gyoza
#1e110b,#7b5d41,#cac4b6,gyoza
#954e26,#f2a845,#1c1109,gyoza
#999e96,#402b20,#6f5c4b,gyoza
#a6a49f,#5b3218,#8f6840,gyoza
#a5907f,#432816,#856144,gyoza
#7a4424,#310b04,#ac8466,gyoza
#a57b42,#413010,#c2af96,gyoza
#fbebd2,#2b1211,#df9f5f,gyoza
#744617,#d7e9ed,#afad97,gyoza
#e8eceb,#885a32,#c4b59d,gyoza
#2f1e1e,#b7ad9f,#7e5d3b,gyoza
#200f0a,#eee1ca,#c87e2b,gyoza
#9a978d,#382927,#6d5c4e,gyoza
#6b7775,#494334,#8eafd2,gyoza
#d6c5b2,#aa6134,#3f1d1b,gyoza
#945c37,#caad93,#45170f,gyoza
#78765c,#521f1c,#a3b9bd,gyoza
#6e2f13,#dfb589,#b77c41,gyoza
#cbd4c4,#34281c,#866a52,gyoza
#7d4e2d,#e5d1ab,#26140f,gyoza
#20110d,#c4bcae,#894b30,gyoza
#f2d651,#1b1109,#a67d27,gyoza
#1b1b10,#9b906f,#5e5745,gyoza
#7b6846,#c8ae60,#222b31,gyoza
#ab773c,#eddabf,#62321a,gyoza
#a57437,#2b1e1b,#e5bb6f,gyoza
#080510,#d7c5af,#a06530,gyoza
#7c1209,#1e0504,#ac3d12,gyoza
#1c1610,#c6b5a1,#8b603b,gyoza
#956c46,#c0c0c9,#6b3a19,gyoza
#82613c,#b8bcb4,#3b250b,gyoza
#6b5d57,#848688,#abbec5,gyoza
#c6b7b1,#231410,#724e35,gyoza
#988463,#644737,#baac91,gyoza
#b69f77,#1f1d17,#565042,gyoza
#a09377,#1f1f1a,#685f4e,gyoza
#e4dbca,#3f1f0f,#a77a47,gyoza
#533c2c,#dcdfe0,#a07c5a,gyoza
#c8cbbe,#3b2629,#8f684d,gyoza
#402215,#d1d8d8,#ab6f37,gyoza
#60160a,#e7d9ca,#b9954e,gyoza
#cab3cf,#1f0e1d,#a24a47,gyoza
#a18e76,#2b1f1b,#7b5e3e,gyoza
#b46012,#f9f7f3,#d5af74,gyoza
#cacfd0,#90806a,#3e2e20,gyoza
#e8d3c0,#4a2715,#c48c5f,gyoza
#948a74,#6c5536,#b0b4af,gyoza
#1e110a,#d9b271,#9c6329,gyoza
#dbc5af,#a35e2d,#c09064,gyoza
#5b280b,#f6f9ea,#bf8c3b,gyoza
#947d65,#d3d3d1,#472b1b,gyoza
#9f876e,#24170f,#715326,gyoza
#9d5627,#d3ccc1,#671a05,gyoza
#635630,#9f8b5a,#252012,gyoza
#d8deea,#6d5433,#aa9b78,gyoza
#a98e4f,#784f1a,#d5d2b6,gyoza
#0f0c04,#c8c6b6,#815a2f,gyoza
#1f0b08,#cab5a4,#753621,gyoza
#e9d7be,#733a19,#ba9567,gyoza
#a3907d,#140e0a,#673522,gyoza
#b87c56,#f8f0e3,#763124,gyoza
#eddac1,#54301c,#a1794d,gyoza
#462706,#e0c36b,#986419,gyoza
#2e1f20,#c3a284,#834736,gyoza
#8e4f28,#33261f,#c8a07d,gyoza
#cd8024,#ebd289,#5b270d,gyoza
