color1,color2,color3,color4,color5,class
4290705,1251634,15977894,10983047,4475730,nachos
10526115,1774874,15388355,6519180,4345175,nachos
1317933,13820140,8684422,3755876,5343168,nachos
132125,5298673,797552,2063036,14612218,nachos
4741238,16313539,9474423,3683611,13735495,nachos
5863554,13026743,855830,9018522,3886687,nachos
1923477,11256765,1384759,5804728,2328287,nachos
2757170,9417654,13426909,6258066,4012139,nachos
15265004,1123111,6791099,2906753,12305348,nachos
6596841,1450038,2507653,3567812,13625334,nachos
2044506,7969216,1051920,4153494,9068639,nachos
66059,3500187,858954,1850749,7968168,nachos
2441561,2988502,4352121,5160943,1535412,nachos
4685487,10870259,2379136,533327,6992089,nachos
7176355,3692434,14407118,2108499,10856370,nachos
2181049,14727393,3177694,9207998,2110590,nachos
3234434,13886448,4426940,1453906,6075621,nachos
4561577,9226444,2645873,1184799,14215396,nachos
14738395,1514811,4230095,9548998,3623819,nachos
8302802,1656434,530481,12836593,3767982,nachos
7573673,3425635,15266278,5205131,11581881,nachos
989752,3897526,1982585,262919,9550292,nachos
1317152,3318986,14214895,2182524,8700116,nachos
4622267,1451087,14672609,2841230,10135222,nachos
1723026,8299462,4027056,5265242,729675,nachos
14346729,2514314,7913933,6459034,1518650,nachos
1710356,7108479,4673626,11120561,2962238,nachos
2985901,15523215,596003,4969183,1464677,nachos
3701650,14869220,6542800,1384770,10594745,nachos
9366262,2833075,3136759,1911354,3249373,nachos
927809,2523086,11328740,4961003,1727622,nachos
14807788,1913924,8372160,198413,4096648,nachos
7904434,1918586,14083044,1188674,2651822,nachos
1654114,12502732,598332,8621465,2971777,nachos
461320,6131360,10268080,4153962,1849146,nachos
1253185,4953803,9809097,3102611,13359852,nachos
14211549,856094,2638446,9476259,3446983,nachos
729398,997207,6712174,329739,1793665,nachos
5272500,9151692,1843512,13358053,3556982,nachos
1655681,4621243,925230,1424628,9811926,nachos
986394,12758470,11621699,7174565,3095155,nachos
2009044,13425110,2123666,8367034,994130,nachos
1844523,9542548,2197144,5790807,14410199,nachos
2725835,398989,923681,14477547,1072811,nachos
1254969,7306840,12695442,2642303,7571109,nachos
197638,14278367,5862279,4081977,10004911,nachos
922690,11179672,15001827,3966671,3229816,nachos
13154482,3493785,1738720,7193061,1582153,nachos
2389432,6213621,1320760,832248,11789041,nachos
2507122,14871017,396323,1338050,8366276,nachos
14411494,1472450,1644579,7579332,1785462,nachos
1675497,145029,3782904,8574459,746439,nachos
7188157,2709097,990245,4622236,13951186,nachos
15001563,3302808,5745614,1715789,8964833,nachos
2435900,10670803,2772862,4097701,3718609,nachos
131589,8957381,5798808,13490139,2636897,nachos
5935283,528143,11781055,3366790,1584206,nachos
790304,10334663,5209001,2572389,14018032,nachos
397086,2444655,7383748,14608364,1673145,nachos
14606302,2106921,5659480,1982624,9609389,nachos
3376303,2178933,7504807,793664,4941704,nachos
10206162,2970765,1386317,5411013,15395042,nachos
5721220,10134191,2433579,14669498,8290204,nachos
10465723,1583943,5800347,2972283,14344157,nachos
1167095,271465,480960,760294,8309750,nachos
3361939,14608092,3024957,9875388,4691391,nachos
5866160,789783,11058898,3494529,1977674,nachos
8812930,1779262,5789543,659228,3161688,nachos
2236204,9146044,6509171,14934766,2829739,nachos
725017,7049383,2703971,11387335,4941701,nachos
1250851,9617113,4550063,8089194,2637410,nachos
1070717,13616567,922395,7570819,4280916,nachos
2176851,329763,5999016,4480631,10989508,nachos
1973294,13754860,4876957,5673942,3030376,nachos
1120542,8304822,4752266,2573908,14543847,nachos
7123432,1459853,2991599,596297,3305411,nachos
11587053,2246782,857133,4030392,8167108,nachos
789786,8034478,13754086,3957900,2044499,nachos
3885900,15262686,1387286,8894678,6718607,nachos
8431029,14278887,529707,3376557,2641780,nachos
2696362,14341075,8818608,4609395,1318212,nachos
1381139,12762799,2916782,10055491,1590131,nachos
8822193,1653344,12768485,921883,3501715,nachos
1524348,14673389,8301771,728892,2061766,nachos
5460363,2302564,15719915,2429222,10390452,nachos
400947,6132166,11457009,1194354,2974621,nachos
13086865,8092023,1973797,16381925,5066580,nachos
1184792,11916522,4487326,7252175,2901083,nachos
13160662,1523066,4102354,1119786,7175050,nachos
4824784,668023,8439790,1798056,1811940,nachos
1120040,7642034,2770789,12046813,4157584,nachos
3426905,5931172,11706275,461842,15198180,nachos
330255,14215661,11890993,4498381,1919105,nachos
4155788,790802,14671296,8090978,2243673,nachos
767736,408975,6604015,550624,463399,nachos
3020601,9283773,4423614,4144513,15464426,nachos
2372483,5614279,8219769,1843247,14210506,nachos
12436416,1842723,3427691,10654592,5996962,nachos
10662335,2046041,3104402,856091,7834527,nachos
2576506,860990,1588581,5798799,331029,nachos
2167608,8444636,2311066,3391442,2852283,nachos
1916284,855580,10006986,924488,4615325,nachos
987677,7259613,1192592,3836084,11450555,nachos
7116699,1513244,12306101,3946294,4615279,nachos
4625351,660782,10535909,1389934,3436440,nachos
1460073,1685732,1188136,1339048,10017753,nachos
5350588,1251370,15725803,3041406,11651777,nachos
1263195,7459026,2256773,399914,5412767,nachos
874636,14804966,338770,886984,5350571,nachos
1663632,12771305,993086,4566187,1808851,nachos
1515574,3444142,4179928,12898515,2378871,nachos
919314,4086931,13493233,2631525,6791114,nachos
1054759,7707053,2374244,14147554,4875904,nachos
600953,330532,8435157,1133727,531021,nachos
5201526,13553618,2041664,10523793,7246778,nachos
5337741,15001835,2109251,8431543,2642037,nachos
3101333,9874630,1715298,13359848,5603766,nachos
2312335,7382743,10010863,1055041,4948921,nachos
2444122,7178116,529941,9747897,2793904,nachos
337000,1281232,8708602,615339,2141419,nachos
6664160,867982,3310019,13749191,9279910,nachos
15330272,9218221,1849945,1471648,4296871,nachos
4164779,13488851,10395811,1924476,8110030,nachos
1735862,5616341,1588573,10863047,6062993,nachos
13354155,1586256,7122123,1856411,3770813,nachos
11130610,66059,3185893,593233,1198522,nachos
14148853,4150659,6391732,2630973,10663629,nachos
6979475,4941699,10787737,5476277,3757423,nachos
3567503,661278,7836561,2969688,11125186,nachos
3883874,1249045,15394788,11372176,6199240,nachos
6275817,5070981,11317953,923204,14477808,nachos
4625349,13555683,1447727,3230322,9081241,nachos
2506105,14272739,4155578,1579834,8231120,nachos
3031180,5941463,2369831,4157882,9553885,nachos
1450281,2793427,13822441,1134204,7568737,nachos
10213084,2710912,4757695,10897974,1383210,nachos
9217211,1119268,2176612,13688036,4614034,nachos
1545409,14153197,1791352,4907486,1192772,nachos
2769519,9413556,264983,5007758,1386312,nachos
1911350,12237752,6789031,66308,4021357,nachos
6853550,3689057,14665133,9008233,1579550,nachos
995687,12177639,792383,5734309,1660048,nachos
6978439,2372168,2512258,7911373,1184541,nachos
1396348,198933,401517,466501,3109789,nachos
5186053,14276297,1004669,8669202,7379613,nachos
3093838,15592426,1184276,5531026,10857398,nachos
6908020,14471113,5278634,2835814,11514291,nachos
3942999,8177639,4744635,4343439,5805014,nachos
13094093,857398,5151961,1586803,4550557,nachos
12109522,1449287,4571627,5662345,15003378,nachos
10074573,4081522,1445902,7311530,4798002,nachos
12040638,4087948,1316129,5541565,1780062,nachos
8498648,1982854,5014978,2773169,923998,nachos
2899290,7966101,1317420,5400444,10661037,nachos
5815522,3430022,11199213,2562364,4491706,nachos
4284798,14150895,9154239,1450566,3120073,nachos
5603746,3680790,15525079,9940407,3429219,nachos
13951708,528933,2735323,948895,7701895,nachos
2241627,13425123,4091804,725030,8627392,nachos
8244172,2438717,15198179,5868951,3430505,nachos
15725553,3092094,2233909,8752078,2966984,nachos
3766950,1885677,10804972,735860,200748,nachos
13096933,1847390,4490939,9152710,3233154,nachos
6457743,3361367,1991305,11450532,794162,nachos
269619,9147806,1933987,6581623,1330535,nachos
132882,733047,4689886,1857964,333891,nachos
4681333,989463,2573629,8299452,12767449,nachos
14602966,2175568,8166069,3237030,7367524,nachos
7708857,925215,5075594,12178398,2247524,nachos
794661,1719111,9672082,3562855,264972,nachos
461590,4761568,1716831,2515370,9298678,nachos
1264808,796259,10217207,658720,2788319,nachos
727597,9414844,4748959,15001317,2247027,nachos
2117013,12704494,4491458,665180,8828892,nachos
1555441,1854845,1317928,6607858,2131142,nachos
2310223,464932,9215642,13557466,5600638,nachos
2987721,9615047,1252133,1731481,14212579,nachos
1972780,15857137,10726064,4213624,4752580,nachos
2516100,397591,11453622,1194328,6393237,nachos
461327,3522009,14019053,1389906,2912916,nachos
662078,12048114,6918854,3763888,1517972,nachos
2251658,395534,1519955,5080747,4740967,nachos
1848465,6919656,13228538,331593,4612302,nachos
4295585,15528434,3097792,7389658,1976413,nachos
1121583,6119007,2047591,7963535,3826320,nachos
2723535,15459806,1321042,2318992,7317181,nachos
3368067,8041952,12050426,1254714,3051996,nachos
14935523,1714264,5992332,7910350,2900102,nachos
4936828,4942530,4272702,14278877,7125217,nachos
5681363,396573,2184567,12829898,4293796,nachos
12903666,2191294,796273,8701925,3583211,nachos
2378091,5077656,14151405,8696512,661046,nachos
6400697,1598338,1056307,16383226,6056300,nachos
2252686,6791870,797268,2196165,12637923,nachos
1513753,15003352,6205880,2773102,13143881,nachos
5751271,1786225,2588345,1055530,11132140,nachos
8966382,1198729,6061470,1611732,529451,nachos
13555678,2640523,1185331,9743298,5143225,nachos
859419,14144717,5732473,2640463,10594469,nachos
2583984,3921653,4560851,1130360,10475249,nachos
6249344,9669286,3224925,1315613,14730182,nachos
10331568,790290,7565974,4011874,12896200,nachos
13951208,1776841,3708122,598645,2319293,nachos
5344980,593965,13297913,1587086,2255808,nachos
1089762,1600191,13493480,5356770,405390,nachos
1984422,3053292,1122634,8960227,3376519,nachos
1058384,7057871,10933203,1133969,3508144,nachos
4484012,987699,9748714,2634883,7372758,nachos
2563369,5871545,4212591,14478316,8767451,nachos
2577275,7641779,13885673,925238,3310766,nachos
1782874,4948904,10210268,856604,3301001,nachos
6066088,3298172,12968681,1188420,7128559,nachos
4348794,8163226,11582134,1912923,856606,nachos
923179,6272198,13430261,2515841,2067409,nachos
1843507,8821418,13557223,5216224,3234191,nachos
2099740,7708614,3420533,5008551,10736619,nachos
2111348,394761,8231357,790858,4351897,nachos
3320294,790057,1262228,12509933,7173771,nachos
11335146,135182,610139,4701622,1147541,nachos
3495831,6589630,859441,2177893,13554920,nachos
5799841,13425384,990782,9480390,3101049,nachos
3115201,2515082,12899808,1191246,8954034,nachos
1127743,14409949,2457759,537215,9479081,nachos
1789822,7577535,859709,5926794,11912144,nachos
1318996,10596284,2966931,5994420,13624552,nachos
7647734,2118323,1616631,4423641,664941,nachos
4228505,2047320,14937326,3721191,528927,nachos
1840445,10070463,3619956,6714781,14278882,nachos
1983602,8768228,12690838,1603778,989735,nachos
1254497,6524613,527141,10992865,3693457,nachos
8231082,2241101,13623782,790554,4613247,nachos
7716288,660770,2903130,1526171,4950428,nachos
753096,13427941,531771,1223657,1005448,nachos
528942,2510455,6321034,197899,1454677,nachos
11187390,3952492,7700626,14672093,2171178,nachos
4424122,8630476,12833237,15973513,1853333,nachos
1318192,5283030,12505314,3372212,1852788,nachos
2185365,724768,9421800,3311829,1059932,nachos
14613480,1791825,860183,6341022,3444342,nachos
132905,693453,8182513,598879,672674,nachos
394255,3356014,10726335,1512763,6905747,nachos
3556461,11515057,7567995,14473160,5865643,nachos
529193,13103605,2538721,732510,1073065,nachos
2432043,9089993,12771308,5669801,3489140,nachos
2241360,16186621,3694213,7320287,6838622,nachos
7642038,1184024,2187946,2176609,12901348,nachos
10728384,2508375,14342623,4220799,7179169,nachos
3500725,662058,13884140,6198486,1785972,nachos
857905,15003120,8169157,2112865,4617108,nachos
397899,1598645,5019350,598903,867986,nachos
1182707,264750,593306,659559,724939,nachos
3052746,528159,13226454,1789567,9148060,nachos
4287904,594474,12769774,1915754,8231614,nachos
3299532,9349372,791887,5405168,1783703,nachos
792136,7124696,14213866,957659,2053020,nachos
924211,2453407,11190467,1918314,4234441,nachos
5399667,1052442,8887725,7504267,3028811,nachos
2638175,14346734,923691,4683153,7385034,nachos
2117028,12833507,2981594,858987,8887988,nachos
856089,1288434,10735585,817631,802740,nachos
8037319,331281,6900782,1000053,3245758,nachos
13163238,3686236,4155810,1316128,8757177,nachos
132357,596279,7110026,4739152,864362,nachos
2820372,7192804,13365236,2829698,4485306,nachos
8960468,1645194,1973034,3945694,4155012,nachos
4077278,1973291,8960469,4220293,1710733,nachos
3560309,10069165,6585745,1385047,13948373,nachos
3417138,7968700,5202322,12769508,2894957,nachos
14736603,5404062,3034210,8102846,10209249,nachos
2773662,10990527,1319260,6589620,14408923,nachos
724504,993906,7706313,1657251,727625,nachos
10336472,1318479,7572662,2247828,3311568,nachos
2967660,13293279,1052694,6650261,8564696,nachos
7120092,395280,1520498,12180465,3962031,nachos
2431533,6658500,4876953,9357292,3359605,nachos
4156302,10663121,1184544,7113645,2308962,nachos
14473962,2441362,1514313,10194889,4681142,nachos
723240,2375547,12306919,1450330,4744596,nachos
2974614,988994,8424362,2571886,5926802,nachos
14739948,1918582,7845842,2586574,1447973,nachos
5878729,4218734,11391198,9083048,2826787,nachos
9474440,395786,5462359,14866374,2305840,nachos
1187120,7231845,3030356,197380,12813709,nachos
2383195,396041,3578274,13101252,8622700,nachos
1779310,7709893,14414571,1837360,3232653,nachos
3369123,198936,12767707,1719145,6395071,nachos
8100028,1469885,2300819,5665454,11783136,nachos
869743,5751007,334640,2988229,1732256,nachos
12704239,2046829,3567530,988204,7118542,nachos
14804438,2894404,4297144,9217462,3821954,nachos
528675,4563153,1389675,11254217,4155797,nachos
14111323,4943728,10992821,4860991,7969936,nachos
4550821,659238,7579868,1651560,13428212,nachos
7505292,2629407,12235693,3301513,3886161,nachos
2117784,987686,13293544,10323105,4295381,nachos
7177634,11709619,2700618,7958648,4413051,nachos
2705278,11655658,5339295,7186123,1121332,nachos
9091821,1450568,4557008,15395832,2970253,nachos
790829,7441054,11391442,1846646,4282519,nachos
136221,756910,1004136,11389641,836582,nachos
8886170,1185821,13228501,5923174,3094082,nachos
1315100,9889527,3947877,5670571,4579832,nachos
1537622,6938060,2459024,929074,4242850,nachos
7634050,1318706,14210508,3362672,9874872,nachos
794420,8625082,16579835,4090515,1721196,nachos
1186869,7178663,4220050,2439784,11253700,nachos
5358531,1327441,12904927,8628098,1604769,nachos
2114948,4444658,14672876,462384,1215181,nachos
3361088,10530463,14144436,1252111,7113588,nachos
1002860,2014439,2458017,134419,9032416,nachos
674925,13629425,134928,1019055,6267816,nachos
3114182,1587587,14804198,9286607,792636,nachos
2047620,8822200,13557227,794691,4420771,nachos
3362665,14738403,1320252,6519435,10004399,nachos
9019564,12111585,2972306,927837,3442896,nachos
7719665,2042054,528685,3703235,1388142,nachos
10923945,2433320,4149858,9809126,6848654,nachos
1198968,5481426,11654117,858935,2195124,nachos
332057,6340040,2859408,1395307,13363181,nachos
1119520,14016231,2902643,2590397,9285318,nachos
15198429,2564894,6456221,3820118,11189185,nachos
2836358,6464467,1121068,4482094,13227742,nachos
2300713,8953780,15261135,9332057,4871290,nachos
525326,4302049,7693158,1721741,2105146,nachos
6721194,3562638,13688806,9615566,1844802,nachos
1720451,7509688,3111587,728915,12113898,nachos
1251091,6139068,5664858,14676210,2900044,nachos
11775152,5728644,6731745,14871278,1251386,nachos
11189683,730672,5346457,1317750,2256761,nachos
3767219,12703468,2971009,8363965,1715272,nachos
66052,13420223,3831958,1456987,9539980,nachos
2767984,9871534,15330544,1909802,6320775,nachos
5082812,1254223,13687514,5817072,2906253,nachos
2128473,13361373,867282,1498345,266525,nachos
11981548,4420261,1646115,7904707,1325179,nachos
8304082,1332106,2855105,13360364,334155,nachos
1520498,11197677,4096940,461589,6338783,nachos
2497815,7111548,12115679,3952469,4229056,nachos
1060969,4626131,658973,2253470,7719414,nachos
10455191,3365004,1581890,6248792,15984094,nachos
8696273,921887,1322093,13752538,5014439,nachos
1735864,133405,6863588,1549794,472957,nachos
4351622,8766180,6591671,1908527,13879228,nachos
1598896,1258607,13754342,527386,6650776,nachos
